date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:16	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82c-868%22	https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.svg	freshcart.codescandy.com/assets/libs/slick-carousel/slick/fonts/slick.svg	(from https://freshcart.codescandy.com/assets/libs/slick-carousel/slick/slick-theme.css)
18:51:17	121340/121340	---M--	200	added ('OK')	font/woff2	etag:%226474a82c-1d9fc%22	https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff2?1fa40e8900654d2863d011707b9fb6f2	freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-iconse52a.woff2	(from https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/bootstrap-icons.min.css)
18:51:18	164360/164360	---M--	200	added ('OK')	font/woff	etag:%226474a82c-28208%22	https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff?1fa40e8900654d2863d011707b9fb6f2	freshcart.codescandy.com/assets/libs/bootstrap-icons/font/fonts/bootstrap-iconse52a.woff	(from https://freshcart.codescandy.com/assets/libs/bootstrap-icons/font/bootstrap-icons.min.css)
18:51:18	74534/74534	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212326-5fcd50b23d3aa%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.eot?e0a20d6edb74f52c006bb300686580b0	freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.eot	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
18:51:19	37760/37760	---M--	200	added ('OK')	font/woff	etag:%226474a82c-9380%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.woff?e0a20d6edb74f52c006bb300686580b0	freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.woff	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
18:51:21	74340/74340	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226474a82c-12264%22	https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.ttf?e0a20d6edb74f52c006bb300686580b0	freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons5f41.ttf	(from https://freshcart.codescandy.com/assets/libs/feather-webfont/dist/feather-icons.css)
18:51:21	116043/116043	---MCZ	200	added ('OK')	text/html	etag:W/%221c54b-5fcd50b304b64%22	https://freshcart.codescandy.com/	freshcart.codescandy.com/index-2.html	(from https://freshcart.codescandy.com/assets/css/theme.min.css)
18:51:22	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:21:22%20GMT	https://freshcart.codescandy.com/pages/index.html	freshcart.codescandy.com/pages/index.6f.delayed	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
18:51:23	27629/27629	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-6bed%22	https://freshcart.codescandy.com/assets/images/products/product-img-18.jpg	freshcart.codescandy.com/assets/images/products/product-img-18.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
18:51:24	22494/22494	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-57de%22	https://freshcart.codescandy.com/assets/images/products/product-img-17.jpg	freshcart.codescandy.com/assets/images/products/product-img-17.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
18:51:25	28690/28690	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-7012%22	https://freshcart.codescandy.com/assets/images/products/product-img-16.jpg	freshcart.codescandy.com/assets/images/products/product-img-16.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
18:51:26	19429/19429	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-4be5%22	https://freshcart.codescandy.com/assets/images/products/product-img-19.jpg	freshcart.codescandy.com/assets/images/products/product-img-19.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
18:51:27	20631/20631	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-5097%22	https://freshcart.codescandy.com/assets/images/products/product-img-15.jpg	freshcart.codescandy.com/assets/images/products/product-img-15.jpg	(from https://freshcart.codescandy.com/pages/shop-wishlist.html)
18:51:29	4220/4220	---MCZ	200	added ('OK')	text/css	etag:W/%226474a82c-107c%22	https://freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.css	freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.css	(from https://freshcart.codescandy.com/pages/shop-grid.html)
18:51:31	350068/350068	---M--	200	added ('OK')	image/png	etag:%226474a82a-55774%22	https://freshcart.codescandy.com/assets/images/banner/assortment-citrus-fruits.png	freshcart.codescandy.com/assets/images/banner/assortment-citrus-fruits.png	(from https://freshcart.codescandy.com/pages/shop-grid.html)
18:51:31	27118/27118	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-69ee%22	https://freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.js	freshcart.codescandy.com/assets/libs/nouislider/dist/nouislider.min.js	(from https://freshcart.codescandy.com/pages/shop-grid.html)
18:51:32	2235/2235	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-8bb%22	https://freshcart.codescandy.com/assets/libs/wnumb/wNumb.min.js	freshcart.codescandy.com/assets/libs/wnumb/wNumb.min.js	(from https://freshcart.codescandy.com/pages/shop-grid.html)
18:51:33	8732/8732	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-221c%22	https://freshcart.codescandy.com/assets/images/about/about-icons-1.svg	freshcart.codescandy.com/assets/images/about/about-icons-1.svg	(from https://freshcart.codescandy.com/pages/index-2.html)
18:51:33	47851/47851	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-baeb%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-1.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-1.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
18:51:34	49152/49152	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-c000%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-2.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-2.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
18:51:35	34458/34458	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-869a%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-3.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-3.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
18:51:36	30910/30910	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-78be%22	https://freshcart.codescandy.com/assets/images/category/category-fruits-vegetables.jpg	freshcart.codescandy.com/assets/images/category/category-fruits-vegetables.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
18:51:37	27975/27975	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-6d47%22	https://freshcart.codescandy.com/assets/images/category/category-cold-drinks-juices.jpg	freshcart.codescandy.com/assets/images/category/category-cold-drinks-juices.jpg	(from https://freshcart.codescandy.com/pages/index-2.html)
18:51:39	117416/117416	---M--	200	added ('OK')	image/png	etag:%226474a82a-1caa8%22	https://freshcart.codescandy.com/assets/images/png/iphone-2.png	freshcart.codescandy.com/assets/images/png/iphone-2.png	(from https://freshcart.codescandy.com/pages/index-2.html)
18:51:41	173869/173869	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-2a72d%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-2.jpg	freshcart.codescandy.com/assets/images/slider/slider-image-2.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:41	384856/384856	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-5df58%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-1.jpg	freshcart.codescandy.com/assets/images/slider/slider-image-1.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:42	174990/174990	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-2ab8e%22	https://freshcart.codescandy.com/assets/images/slider/slider-image-3.jpg	freshcart.codescandy.com/assets/images/slider/slider-image-3.jpg	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:42	12128/12128	---M--	200	added ('OK')	image/png	etag:%226474a82a-2f60%22	https://freshcart.codescandy.com/assets/images/category/dairy-bread-eggs.png	freshcart.codescandy.com/assets/images/category/dairy-bread-eggs.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:43	8753/8753	---M--	200	added ('OK')	image/png	etag:%226474a82a-2231%22	https://freshcart.codescandy.com/assets/images/category/fruits-vegetables.png	freshcart.codescandy.com/assets/images/category/fruits-vegetables.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:44	11554/11554	---M--	200	added ('OK')	image/png	etag:%226474a82a-2d22%22	https://freshcart.codescandy.com/assets/images/category/snack-munchies.png	freshcart.codescandy.com/assets/images/category/snack-munchies.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:45	12015/12015	---M--	200	added ('OK')	image/png	etag:%226474a82a-2eef%22	https://freshcart.codescandy.com/assets/images/category/bakery-biscuits.png	freshcart.codescandy.com/assets/images/category/bakery-biscuits.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:46	11739/11739	---M--	200	added ('OK')	image/png	etag:%226474a82a-2ddb%22	https://freshcart.codescandy.com/assets/images/category/instant-food.png	freshcart.codescandy.com/assets/images/category/instant-food.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:47	11015/11015	---M--	200	added ('OK')	image/png	etag:%226474a82a-2b07%22	https://freshcart.codescandy.com/assets/images/category/tea-coffee-drinks.png	freshcart.codescandy.com/assets/images/category/tea-coffee-drinks.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:48	10213/10213	---M--	200	added ('OK')	image/png	etag:%226474a82a-27e5%22	https://freshcart.codescandy.com/assets/images/category/cold-drinks-juices.png	freshcart.codescandy.com/assets/images/category/cold-drinks-juices.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:49	11734/11734	---M--	200	added ('OK')	image/png	etag:%226474a82a-2dd6%22	https://freshcart.codescandy.com/assets/images/category/chicken-meat-fish.png	freshcart.codescandy.com/assets/images/category/chicken-meat-fish.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:50	11373/11373	---M--	200	added ('OK')	image/png	etag:%226474a82a-2c6d%22	https://freshcart.codescandy.com/assets/images/category/baby-care.png	freshcart.codescandy.com/assets/images/category/baby-care.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:51	12474/12474	---M--	200	added ('OK')	image/png	etag:%226474a82a-30ba%22	https://freshcart.codescandy.com/assets/images/category/cleaning-essentials.png	freshcart.codescandy.com/assets/images/category/cleaning-essentials.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:52	11568/11568	---M--	200	added ('OK')	image/png	etag:%226474a82a-2d30%22	https://freshcart.codescandy.com/assets/images/category/pet-care.png	freshcart.codescandy.com/assets/images/category/pet-care.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:53	10138/10138	---M--	200	added ('OK')	image/png	etag:%226474a82a-279a%22	https://freshcart.codescandy.com/assets/images/category/atta-rice-dal.png	freshcart.codescandy.com/assets/images/category/atta-rice-dal.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:55	22238/22238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-56de%22	https://freshcart.codescandy.com/assets/images/svg-graphics/store-graphics.svg	freshcart.codescandy.com/assets/images/svg-graphics/store-graphics.svg	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:56	1047626/1047626	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-ffc4a%22	https://freshcart.codescandy.com/assets/images/svg-graphics/pattern.svg	freshcart.codescandy.com/assets/images/svg-graphics/pattern.svg	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:57	219106/219106	---M--	200	added ('OK')	image/png	etag:%226474a82a-357e2%22	https://freshcart.codescandy.com/assets/images/png/girl-email.png	freshcart.codescandy.com/assets/images/png/girl-email.png	(from https://freshcart.codescandy.com/pages/index-3.html)
18:51:58	37509/37509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-9285%22	https://freshcart.codescandy.com/assets/images/svg-graphics/delivery-boy.svg	freshcart.codescandy.com/assets/images/svg-graphics/delivery-boy.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:51:59	767971/767971	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-bb7e3%22	https://freshcart.codescandy.com/assets/images/banner/banner-4.jpg	freshcart.codescandy.com/assets/images/banner/banner-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:00	170182/170182	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-298c6%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-4.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:01	161640/161640	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-27768%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-5.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-5.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:02	176478/176478	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-2b15e%22	https://freshcart.codescandy.com/assets/images/banner/ad-banner-6.jpg	freshcart.codescandy.com/assets/images/banner/ad-banner-6.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:03	2075/2075	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-81b%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-1.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-1.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:04	8103/8103	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-1fa7%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-2.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-2.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:05	1193/1193	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-4a9%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-3.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-3.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:07	793487/793487	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-c1b8f%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-1.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-1.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:07	815810/815810	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-c72c2%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-2.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-2.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:10	668628/668628	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-a33d4%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-4.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-4.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:11	595242/595242	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-9152a%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-3.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-3.jpg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:11	10200/10200	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-27d8%22	https://freshcart.codescandy.com/assets/images/logo/freshcart-white-logo.svg	freshcart.codescandy.com/assets/images/logo/freshcart-white-logo.svg	(from https://freshcart.codescandy.com/pages/index-4.html)
18:52:12	581796/581796	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-8e0a4%22	https://freshcart.codescandy.com/assets/images/slider/hero-img-slider-1.jpg	freshcart.codescandy.com/assets/images/slider/hero-img-slider-1.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:13	265558/265558	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-40d56%22	https://freshcart.codescandy.com/assets/images/slider/hero-img-slider-2.jpg	freshcart.codescandy.com/assets/images/slider/hero-img-slider-2.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:14	280747/280747	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-448ab%22	https://freshcart.codescandy.com/assets/images/slider/hero-img-slider-3.jpg	freshcart.codescandy.com/assets/images/slider/hero-img-slider-3.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:14	70649/70649	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-113f9%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-1.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-1.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:15	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:22:15%20GMT	https://freshcart.codescandy.com/pages/pages/shop-single.html	freshcart.codescandy.com/pages/pages/shop-single.html	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:16	43325/43325	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-a93d%22	https://freshcart.codescandy.com/assets/images/products/deal-img.jpg	freshcart.codescandy.com/assets/images/products/deal-img.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:18	263367/263367	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-404c7%22	https://freshcart.codescandy.com/assets/images/banner/modal_img.jpg	freshcart.codescandy.com/assets/images/banner/modal_img.jpg	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:19	10609/10609	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82b-2971%22	https://freshcart.codescandy.com/assets/libs/sticky-sidebar/dist/sticky-sidebar.min.js	freshcart.codescandy.com/assets/libs/sticky-sidebar/dist/sticky-sidebar.min.js	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:20	186/186	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82a-ba%22	https://freshcart.codescandy.com/assets/js/vendors/sticky.js	freshcart.codescandy.com/assets/js/vendors/sticky.js	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:21	143/143	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82a-8f%22	https://freshcart.codescandy.com/assets/js/vendors/modal.js	freshcart.codescandy.com/assets/js/vendors/modal.js	(from https://freshcart.codescandy.com/pages/index-5.html)
18:52:22	9830/9830	---MCZ	200	added ('OK')	text/css	etag:W/%226474a82b-2666%22	https://freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.css	freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.css	(from https://freshcart.codescandy.com/pages/shop-single.html)
18:52:22	18967/18967	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-4a17%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-10.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-10.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
18:52:23	24090/24090	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-5e1a%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-12.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-12.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
18:52:24	21527/21527	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-5417%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-9.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-9.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
18:52:25	23301/23301	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-5b05%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-8.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-8.jpg	(from https://freshcart.codescandy.com/pages/shop-single.html)
18:52:27	14464/14464	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82b-3880%22	https://freshcart.codescandy.com/assets/libs/rater-js/index.js	freshcart.codescandy.com/assets/libs/rater-js/index.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
18:52:28	114702/114702	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82b-1c00e%22	https://freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.js	freshcart.codescandy.com/assets/libs/dropzone/dist/min/dropzone.min.js	(from https://freshcart.codescandy.com/pages/shop-single.html)
18:52:29	50679/50679	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-c5f7%22	https://freshcart.codescandy.com/assets/libs/flatpickr/dist/flatpickr.min.js	freshcart.codescandy.com/assets/libs/flatpickr/dist/flatpickr.min.js	(from https://freshcart.codescandy.com/pages/shop-checkout.html)
18:52:30	1485/1485	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-5cd%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-4.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-4.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
18:52:31	1316/1316	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-524%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-5.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-5.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
18:52:32	9025/9025	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-2341%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-6.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-6.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
18:52:33	3140/3140	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-c44%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-7.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-7.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
18:52:34	9006/9006	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-232e%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-8.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-8.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
18:52:35	1169/1169	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-491%22	https://freshcart.codescandy.com/assets/images/stores-logo/stores-logo-9.svg	freshcart.codescandy.com/assets/images/stores-logo/stores-logo-9.svg	(from https://freshcart.codescandy.com/pages/store-list.html)
18:52:36	488633/488633	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-774b9%22	https://freshcart.codescandy.com/assets/images/blog/blog-large.jpg	freshcart.codescandy.com/assets/images/blog/blog-large.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
18:52:38	313064/313064	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-4c6e8%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-5.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-5.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
18:52:38	683455/683455	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-a6dbf%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-6.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-6.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
18:52:41	590158/590158	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-9014e%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-7.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-7.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
18:52:42	376783/376783	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-5bfcf%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-8.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-8.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
18:52:43	521311/521311	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-7f45f%22	https://freshcart.codescandy.com/assets/images/blog/blog-img-9.jpg	freshcart.codescandy.com/assets/images/blog/blog-img-9.jpg	(from https://freshcart.codescandy.com/pages/blog.html)
18:52:43	612438/612438	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-95856%22	https://freshcart.codescandy.com/assets/images/blog/blogImage.jpg	freshcart.codescandy.com/assets/images/blog/blogImage.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
18:52:43	42989/42989	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-a7ed%22	https://freshcart.codescandy.com/assets/images/blog/left-img.jpg	freshcart.codescandy.com/assets/images/blog/left-img.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
18:52:44	48251/48251	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-bc7b%22	https://freshcart.codescandy.com/assets/images/blog/right-img.jpg	freshcart.codescandy.com/assets/images/blog/right-img.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
18:52:45	70583/70583	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-113b7%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-4.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-4.jpg	(from https://freshcart.codescandy.com/pages/blog-single.html)
18:52:47	270258/270258	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-41fb2%22	https://freshcart.codescandy.com/assets/images/about/about-img.jpg	freshcart.codescandy.com/assets/images/about/about-img.jpg	(from https://freshcart.codescandy.com/pages/about.html)
18:52:48	14630/14630	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-3926%22	https://freshcart.codescandy.com/assets/images/about/about-icons-2.svg	freshcart.codescandy.com/assets/images/about/about-icons-2.svg	(from https://freshcart.codescandy.com/pages/about.html)
18:52:49	7000/7000	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82b-1b58%22	https://freshcart.codescandy.com/assets/images/about/about-icons-3.svg	freshcart.codescandy.com/assets/images/about/about-icons-3.svg	(from https://freshcart.codescandy.com/pages/about.html)
18:52:50	116897/116897	---M--	200	added ('OK')	image/png	etag:%226474a82b-1c8a1%22	https://freshcart.codescandy.com/assets/images/about/team-1.png	freshcart.codescandy.com/assets/images/about/team-1.png	(from https://freshcart.codescandy.com/pages/about.html)
18:52:51	93795/93795	---M--	200	added ('OK')	image/png	etag:%226474a82b-16e63%22	https://freshcart.codescandy.com/assets/images/about/team-2.png	freshcart.codescandy.com/assets/images/about/team-2.png	(from https://freshcart.codescandy.com/pages/about.html)
18:52:52	123099/123099	---M--	200	added ('OK')	image/png	etag:%226474a82b-1e0db%22	https://freshcart.codescandy.com/assets/images/about/team-3.png	freshcart.codescandy.com/assets/images/about/team-3.png	(from https://freshcart.codescandy.com/pages/about.html)
18:52:53	129386/129386	---M--	200	added ('OK')	image/png	etag:%226474a82b-1f96a%22	https://freshcart.codescandy.com/assets/images/about/team-4.png	freshcart.codescandy.com/assets/images/about/team-4.png	(from https://freshcart.codescandy.com/pages/about.html)
18:52:54	124569/124569	---M--	200	added ('OK')	image/png	etag:%226474a82b-1e699%22	https://freshcart.codescandy.com/assets/images/about/team-5.png	freshcart.codescandy.com/assets/images/about/team-5.png	(from https://freshcart.codescandy.com/pages/about.html)
18:52:55	109370/109370	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-1ab3a%22	https://freshcart.codescandy.com/assets/images/svg-graphics/error.svg	freshcart.codescandy.com/assets/images/svg-graphics/error.svg	(from https://freshcart.codescandy.com/pages/404error.html)
